MGR_RUNID,HL_DATE,HL_MARKET,Cntr,Region,Market,SubNetwork_2,PERIOD_START_TIME,PERIOD_DURATION,MeContext,UtranCell,pmAttNonBlindInterFreqHoCsSpeech12,pmCellDowntimeAuto,pmCellDowntimeMan,pmChSwitchAttemptUraFach,pmChSwitchSuccUraFach,pmDlTrafficVolumePs128,pmDlTrafficVolumePs16,pmDlTrafficVolumePs384,pmDlTrafficVolumePs64,pmDlTrafficVolumePs8,pmDlTrafficVolumePsCommon,pmDlTrafficVolumePsIntHs,pmDlTrafficVolumePsStr128,pmDlTrafficVolumePsStr16,pmDlTrafficVolumePsStr64,pmFailNonBlindInterFreqHoFailRevertCsSpeech12,pmNoDirRetryAtt,pmNoLoadSharingRrcConnCs,pmNoLoadSharingRrcConnPs,pmNoNormalNasSignReleaseCs,pmNoNormalRabReleaseSpeech,pmNoRabEstablishAttemptSpeech,pmNoRabEstablishSuccessSpeech,pmNoRabEstablishAttemptPacketInteractive,pmNoRabEstablishSuccessPacketInteractive,pmNoSysRelSpeechNeighbr,pmNoSystemNasSignReleaseCs,pmNoSystemRabReleaseSpeech,pmNoTimesCellFailAddToActSet,pmSamplesDchDlRlcUserPacketThp,pmSamplesHsDlRlcUserPacketThp,pmSamplesUlRssi,pmSuccNonBlindInterFreqHoCsSpeech12,pmSumBestAmr12200RabEstablish,pmSumBestAmr4750RabEstablish,pmSumBestAmr5900RabEstablish,pmSumBestAmr7950RabEstablish,pmSumBestAmrNbMmRabEstablish,pmSumBestAmrWbRabEstablish,pmSumBestCs12Establish,pmSumDchDlRlcUserPacketThp,pmSumHsDlRlcUserPacketThp,pmSumUlRssi,pmTotNoRrcConnectReqCs,pmTotNoRrcConnectReqCsSucc,pmTotNoRrcConnectReqPs,pmTotNoRrcConnectReqPsSucc
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01838C31,0,0,0,23,23,0,0,0,3,0,85,655,0,0,0,0,0,0,0,1,1,1,1,6,6,0,0,0,0,18,87,90,0,0,0,0,0,13,4,75,49,5872,3559,0,0,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01870B31,0,0,0,79,79,0,0,0,0,0,365,6828,0,0,0,0,0,0,0,0,1,1,1,38,38,0,0,0,0,89,403,90,0,0,0,0,0,3,3,3,270,65404,6045,1,1,26,26
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01853C12,0,0,0,1,1,0,0,0,0,0,7,287,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,15,90,0,0,0,0,0,0,0,0,6,2621,6098,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01322E32,0,0,0,11,11,0,0,0,0,0,171,6179,0,0,0,0,0,0,0,1,1,1,1,19,19,0,0,0,0,43,259,90,0,0,0,0,0,8,22,11,209,60086,5330,1,1,10,10
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01070A21,0,0,0,37,37,0,0,0,0,0,348,12548,0,0,0,0,0,0,0,4,3,4,4,31,31,0,0,0,0,99,463,90,0,0,0,0,0,17,52,27,309,116217,5164,2,2,27,27
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01440A32,0,0,0,43,43,0,0,0,0,0,352,25683,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,113,451,90,0,0,0,0,0,2,5,182,352,249150,5810,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNYS1004A32,0,0,0,21,21,0,0,0,0,0,674,432193,0,0,0,0,0,0,0,0,0,0,0,94,92,0,0,0,0,148,3692,90,0,0,0,0,0,0,0,0,571,4224247,12268,0,0,21,21
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01905C11,0,0,0,113,113,0,0,0,0,0,990,38882,0,0,0,0,0,0,0,1,2,1,1,33,33,0,0,0,0,219,1127,90,0,0,0,0,0,12,55,114,705,364080,5553,1,1,20,20
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01184B22,0,0,0,146,146,0,0,0,0,0,717,57784,0,0,0,0,0,0,0,3,2,4,4,33,33,0,0,0,0,234,2850,90,0,0,0,0,0,58,6,14,663,558776,6474,2,2,20,20
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01355D12,0,0,0,26,26,0,0,0,0,0,151,23328,0,0,0,0,0,0,0,0,1,0,0,24,24,0,0,0,0,46,2462,90,0,0,0,0,0,23,58,7,139,226169,5520,0,0,18,18
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNYM1035A12,0,0,0,215,215,0,0,0,0,0,1257,193781,0,0,0,0,0,0,0,3,4,5,5,11,11,0,0,0,0,290,5331,90,0,0,0,0,0,8,38,6,966,1891845,3575,1,1,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01026A31,0,0,0,63,63,0,0,0,0,0,448,54654,0,0,0,0,0,0,0,3,3,3,3,99,99,0,0,0,0,116,1567,90,0,0,0,0,0,17,31,88,341,520904,5172,1,1,100,100
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01827A32,0,0,0,29,29,0,0,0,0,0,241,2285,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,90,260,90,0,0,0,0,0,0,0,16,226,21834,5007,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01176C32,0,0,0,83,83,0,0,0,0,0,604,10534,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,162,687,90,0,0,0,0,0,2,11,94,575,101589,5999,0,0,10,10
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNYM1003A21,0,0,0,42,42,0,0,0,0,0,157,71730,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,44,1050,90,0,0,0,0,0,6,155,4,132,694827,5301,0,0,15,15
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01471E12,0,0,0,35,35,0,0,0,0,0,400,418392,0,0,0,0,0,0,0,1,1,1,1,11,11,0,0,0,0,109,5058,90,0,0,0,0,0,0,8,16,361,4101866,5415,1,1,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01078D11,0,0,0,50,50,0,0,0,0,0,382,271180,0,0,0,0,0,0,0,2,2,2,2,14,14,0,0,0,0,116,9098,90,0,0,0,0,0,28,13,6,337,2646524,5543,1,1,8,8
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01210C12,0,0,0,21,21,0,0,0,0,0,155,73200,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,36,973,90,0,0,0,0,0,0,9,0,143,679607,5511,0,0,40,40
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01355D31,0,0,0,49,49,0,0,0,0,0,620,49808,0,0,0,0,0,0,0,1,3,1,1,13,13,0,0,0,0,118,995,90,0,0,0,0,0,30,36,61,350,482778,5693,2,2,8,8
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01886B11,0,0,0,60,60,0,0,0,0,0,328,9912,0,0,0,0,0,0,0,3,1,3,3,3,3,0,0,0,0,81,1136,90,0,0,0,0,0,125,134,54,340,93224,4888,1,1,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01025B31,0,0,0,44,44,0,0,0,0,0,327,1027,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,0,0,102,234,90,0,0,0,0,0,8,4,18,251,9506,5746,0,0,9,9
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01855A21,0,0,0,70,70,0,0,0,0,0,655,106291,0,0,0,0,0,0,0,2,3,4,4,11,11,0,0,0,0,187,1272,90,0,0,0,0,0,21,5,100,599,1032354,5124,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01210C11,0,0,0,129,129,0,0,0,3,0,692,58205,0,0,0,0,0,0,0,0,2,2,2,19,19,0,0,0,0,205,1306,90,0,0,0,0,0,15,23,22,577,566142,5263,0,0,11,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01184B32,0,0,0,101,101,0,0,0,0,0,712,20457,0,0,0,0,0,0,0,2,1,2,2,26,26,0,0,0,0,202,2183,90,0,0,0,0,0,0,144,25,723,198117,5880,1,1,8,8
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01531O21,0,0,0,56,56,0,0,0,0,0,422,215868,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,116,1951,90,0,0,0,0,0,0,0,0,346,2111607,4643,0,0,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01331A22,0,0,0,73,73,0,0,0,640,0,661,600645,0,0,0,0,0,0,0,1,1,1,1,83,83,0,0,0,0,201,7493,90,0,0,0,0,0,0,4,65,819,5883321,6950,0,0,46,46
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01455E11,0,0,0,26,26,0,0,0,0,0,147,5745,0,0,0,0,0,0,0,1,1,1,1,37,37,0,0,0,0,37,580,90,0,0,0,0,0,17,66,6,101,53689,4783,1,1,35,35
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01022A22,0,0,0,20,20,0,0,0,5465,0,113,1578,0,0,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,290,106,90,0,0,0,0,0,7,20,29,7831,13576,14072,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01335F31,0,0,0,20,20,0,0,0,0,0,112,1586,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,43,159,90,0,0,0,0,0,0,1,1,109,15335,4190,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01081B31,0,0,0,137,137,0,0,0,0,0,572,3264,0,0,0,0,0,0,0,3,4,3,3,21,20,0,0,0,0,113,876,90,0,0,0,0,0,170,0,25,398,24751,5582,2,2,12,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01878C21,0,0,0,72,72,0,0,0,0,0,656,453918,0,0,0,0,0,0,0,4,5,4,4,17,17,0,0,0,0,195,10699,90,0,0,0,0,0,37,129,30,571,4432320,3967,3,3,13,13
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01169A22,0,0,0,87,87,0,0,0,0,0,575,57824,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,144,1101,90,0,0,0,0,0,0,0,9,557,560990,8243,0,0,53,53
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01817A32,0,0,0,58,58,0,0,0,0,0,327,6875,0,0,0,0,0,0,0,1,1,1,1,10,10,0,0,0,0,98,943,90,0,0,0,0,0,3,4,19,337,65792,6184,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01070A11,0,0,0,68,68,0,0,0,0,0,329,181275,0,0,0,0,0,0,0,8,9,8,8,4,4,0,0,0,0,78,3497,90,0,0,0,0,0,8,60,86,222,1766533,5060,8,8,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01871A21,0,0,0,33,33,0,0,0,0,0,174,32228,0,0,0,0,0,0,0,2,0,2,2,3,3,0,0,0,0,43,387,90,0,0,0,0,0,1,0,43,175,317905,4773,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01365A32,0,0,0,4,4,0,0,0,0,0,103,45428,0,0,0,0,0,0,0,2,2,2,2,4,4,0,0,0,0,27,493,90,0,0,0,0,0,8,7,24,94,436025,4261,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01278C31,0,0,0,4,4,0,0,0,0,0,21,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,90,0,0,0,0,0,0,0,0,19,1334,5370,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01126A12,0,0,0,103,103,0,0,0,0,0,2048,104398,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,477,1941,90,0,0,0,0,0,2,0,0,2466,1022104,6333,0,0,13,13
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01132B32,0,0,0,9,9,0,0,0,0,0,72,6911,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,19,2404,90,0,0,0,0,0,1,0,0,64,65801,5699,0,0,19,19
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNYTP027A51,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01855A31,0,0,0,63,63,0,0,0,0,0,514,905407,0,0,0,0,0,0,0,3,2,3,3,54,54,0,0,0,0,164,3757,90,0,0,0,0,0,0,21,28,513,8861857,4997,2,2,17,17
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01355D22,0,0,0,48,48,0,0,0,0,0,312,50781,0,0,0,0,0,0,0,1,1,1,1,22,22,0,0,0,0,91,1338,90,0,0,0,0,0,2,0,4,309,496962,5307,1,1,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01879C31,0,0,0,91,91,0,0,0,0,0,1052,33305,0,0,0,0,0,0,0,7,9,8,8,31,31,0,0,0,0,210,3958,90,0,0,0,0,0,22,0,67,710,319072,4902,5,5,23,23
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01703C11,0,0,0,16,16,0,0,0,0,0,164,3701,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,47,191,90,0,0,0,0,0,74,32,11,137,34660,5434,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01870B12,0,0,0,119,119,0,0,0,459,0,1036,129546,0,0,0,0,0,0,0,2,6,2,2,22,22,0,0,0,0,326,1904,90,0,0,0,0,0,17,24,196,1609,1268380,5768,2,2,13,13
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01194G31,0,0,0,39,39,0,0,0,0,0,297,147378,0,0,0,0,0,0,0,1,3,1,1,19,19,0,0,0,0,84,2000,90,0,0,0,0,0,155,46,55,264,1429073,8031,0,0,11,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01920B12,0,0,0,179,179,0,0,0,0,0,1843,774220,0,0,0,0,0,0,0,1,3,2,2,37,37,0,0,0,0,551,4820,90,0,0,0,0,0,40,82,178,1887,7591205,5417,1,1,5,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01918D31,0,0,0,180,180,0,0,0,0,0,757,23657,0,0,0,0,0,0,0,2,2,2,2,81,80,0,0,0,0,170,1136,90,0,0,0,0,0,0,297,62,475,209958,5721,3,3,69,68
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01802A21,0,0,0,282,282,0,0,0,138,0,1055,11784,0,0,0,0,0,0,0,1,1,1,1,8,8,0,0,0,0,298,815,90,0,0,0,0,0,21,35,79,819,98616,4859,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01518A12,0,0,0,16,16,0,0,0,0,0,241,8234,0,0,0,0,0,0,0,3,3,3,3,9,9,0,0,0,0,53,367,90,0,0,0,0,0,3,10,61,244,78643,3675,3,3,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01925B12,0,0,0,92,92,0,0,0,10,0,740,28395,0,0,0,0,0,0,0,1,0,1,1,8,8,0,0,0,0,226,1222,90,0,0,0,0,0,13,46,28,682,273840,5520,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01506B11,0,0,0,43,43,0,0,0,236,0,208,13199,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,67,355,90,0,0,0,0,0,1,16,5,470,118916,4415,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNYS1015A32,0,0,0,13,13,0,0,0,0,0,336,59351,0,0,0,0,0,0,0,0,0,0,0,54,52,0,0,0,0,57,1520,90,0,0,0,0,0,0,0,0,183,577879,10453,0,0,25,25
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNYB0403A62,0,0,0,22,22,0,0,0,0,0,357,94299,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,84,1352,90,0,0,0,0,0,0,0,177,390,923904,6013,1,1,22,22
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01051A12,0,0,0,61,61,0,0,0,0,0,528,112895,0,0,0,0,0,0,0,0,3,0,0,27,27,0,0,0,0,135,1335,90,0,0,0,0,0,1,33,157,509,1089624,6804,0,0,17,17
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNYY8120A12,0,0,0,34,34,0,0,0,0,0,420,133750,0,0,0,0,0,0,0,0,1,0,0,9,9,0,0,0,0,128,1077,90,0,0,0,0,0,0,95,0,530,1311325,11182,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01184B11,0,0,0,14,14,0,0,0,0,0,116,3881,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,37,157,90,0,0,0,0,0,24,0,0,84,35114,4698,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNYTP027A62,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01776A12,0,0,0,59,59,0,0,0,0,0,463,508505,0,0,0,0,0,0,0,2,1,2,2,28,27,0,0,0,0,137,3904,90,0,0,0,0,0,5,9,18,432,4784513,7888,1,1,15,15
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01132B21,0,0,0,50,50,0,0,0,821,0,353,17850,0,0,0,0,0,0,0,2,2,2,2,10,10,0,0,0,0,127,469,90,0,0,0,0,0,17,61,40,1748,167704,6411,2,2,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01855A12,0,0,0,87,87,0,0,0,746,0,638,9074,0,0,0,0,0,0,0,1,1,1,1,64,64,0,0,0,0,179,984,90,0,0,0,0,0,19,24,8,581,86501,5433,0,0,57,57
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01326G12,0,0,0,72,72,0,0,0,0,0,359,3518,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,95,335,90,0,0,0,0,0,12,188,18,332,33965,5897,0,0,11,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNYM1050A21,0,0,0,58,58,0,0,0,0,0,682,2905,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,148,443,90,0,0,0,0,0,11,9,2,543,26081,4020,1,1,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01440A31,0,0,0,80,80,0,0,0,0,0,516,73131,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,125,886,90,0,0,0,0,0,1,6,7,402,710605,5294,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01126A32,0,0,0,16,16,0,0,0,0,0,263,2257,0,0,0,0,0,0,0,0,0,1,1,16,16,0,0,0,0,77,380,90,0,0,0,0,0,9,31,184,276,20515,6207,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01314E32,0,0,0,56,56,0,0,0,0,0,346,38676,0,0,0,0,0,0,0,1,2,1,1,6,6,0,0,0,0,94,2485,90,0,0,0,0,0,24,6,206,291,376843,4245,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01355D21,0,0,0,36,36,0,0,0,0,0,222,20669,0,0,0,0,0,0,0,2,1,2,2,5,5,0,0,0,0,54,987,90,0,0,0,0,0,52,1,9,180,198059,4812,2,2,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01518A21,0,0,0,15,15,0,0,0,0,0,62,4913,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,19,232,90,0,0,0,0,0,0,1,17,58,46085,6538,0,0,11,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01838C22,0,0,0,49,49,0,0,0,0,0,352,74876,0,0,0,0,0,0,0,1,0,1,1,14,14,0,0,0,0,112,707,90,0,0,0,0,0,0,4,2,360,734716,3687,0,0,5,5
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNY01871A11,0,0,0,32,32,0,0,0,65,0,400,315874,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,114,1944,90,0,0,0,0,0,2,1,183,468,3084150,4941,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,UNY01091A32,0,0,0,18,18,0,0,0,1,0,115,2055,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,34,132,90,0,0,0,0,0,0,10,11,115,19665,9009,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC008,2016-11-21 01:00,15,NYRNC008,PNYS1015A11,0,0,0,11,11,0,0,0,0,0,211,152302,0,0,0,0,0,0,0,1,2,2,2,53,53,0,0,0,0,48,2474,90,0,0,0,0,0,0,2,3,128,1483890,4886,1,1,25,25
